설치장소명,설치시도명,위도,경도,제공기관명
대천해수욕장 고려대수련원,충청남도,36.3078147,126.5163389,충청남도 보령시
대천해수욕장 해수욕장지구대,충청남도,36.3116491,126.5147352,충청남도 보령시
대천해수욕장 별하나펜션,충청남도,36.3122552,126.5164755,충청남도 보령시
대천해수욕장 여름경찰서,충청남도,36.31298702,126.5120303,충청남도 보령시
대천해수욕장 머드멀티랜드,충청남도,36.315068,126.510328,충청남도 보령시
대천해수욕장 임시버스정류장,충청남도,36.3167938,126.513092,충청남도 보령시
대천해수욕장 로즈캐슬,충청남도,36.3168589,126.510173,충청남도 보령시
대천해수욕장 인터넷콘도,충청남도,36.3183712,126.5092547,충청남도 보령시
대천해수욕장 국민여가캠핑장(2지구),충청남도,36.3186386,126.509693,충청남도 보령시
대천해수욕장 스카이바이크,충청남도,36.3205768,126.506582,충청남도 보령시
대천해수욕장 진명식당,충청남도,36.3194004,126.5115724,충청남도 보령시
성주 특산물전시장,충청남도,36.32706768,126.652522,충청남도 보령시
대천역 광장,충청남도,36.3415181,126.5865576,충청남도 보령시
천북굴단지,충청남도,36.5077554,126.484349,충청남도 보령시
독산해수욕장,충청남도,36.2209434,126.530423,충청남도 보령시
웅천생활문화센터,충청남도,36.2318425,126.601481,충청남도 보령시
가자 섬으로호,충청남도,36.3270836,126.5114131,충청남도 보령시
신한고속훼리호,충청남도,36.3270836,126.5114131,충청남도 보령시
원산도,충청남도,36.3688949,126.3996009,충청남도 보령시
삽시도,충청남도,36.3347071,126.352555,충청남도 보령시
호도,충청남도,36.3026978,126.265013,충청남도 보령시
녹도,충청남도,36.2675524,126.266497,충청남도 보령시
외연도,충청남도,36.226423,126.080315,충청남도 보령시
구역전사거리,충청남도,36.3469241,126.5925668,충청남도 보령시
경남사거리,충청남도,36.3513149,126.5928264,충청남도 보령시
랜드로바사거리,충청남도,36.3510211,126.594764,충청남도 보령시
명문당사거리,충청남도,36.3500811,126.596843,충청남도 보령시
총각네천냥,충청남도,36.3488301,126.5959391,충청남도 보령시
중앙약국,충청남도,36.3495812,126.5943716,충청남도 보령시
옥마산등산로,충청남도,36.3256561,126.623985,충청남도 보령시
옥마정,충청남도,36.3365504,126.629452,충청남도 보령시
보건소 건강지원센터,충청남도,36.3244623,126.6024081,충청남도 보령시
대전광역시중구산성동주민센터,대전광역시,36.305362,127.386132,대전광역시 중구
대전광역시중구문화2동주민센터,대전광역시,36.307723,127.399241,대전광역시 중구
대전광역시중구문화1동주민센터,대전광역시,36.315249,127.406462,대전광역시 중구
대전광역시중구유천2동주민센터,대전광역시,36.315361,127.399213,대전광역시 중구
대전광역시중구유천1동주민센터,대전광역시,36.315028,127.395242,대전광역시 중구
대전광역시중구태평2동주민센터,대전광역시,36.321249,127.392908,대전광역시 중구
대전광역시중구태평1동주민센터,대전광역시,36.326082,127.397074,대전광역시 중구
대전광역시중구오류동주민센터,대전광역시,36.325471,127.403852,대전광역시 중구
대전광역시중구용두동주민센터,대전광역시,36.325165,127.410379,대전광역시 중구
대전광역시중구부사동주민센터,대전광역시,36.314195,127.433682,대전광역시 중구
대전광역시중구대사동주민센터,대전광역시,36.317611,127.424822,대전광역시 중구
대전광역시중구석교동주민센터,대전광역시,36.309696,127.442432,대전광역시 중구
대전광역시중구문창동주민센터,대전광역시,36.316167,127.437932,대전광역시 중구
대전광역시중구대흥동주민센터,대전광역시,36.323444,127.424127,대전광역시 중구
대전광역시중구중촌동주민센터,대전광역시,36.338886,127.412406,대전광역시 중구
대전광역시중구목동주민센터,대전광역시,36.3355437,127.4077928,대전광역시 중구
대전광역시중구은행선화동주민센터,대전광역시,36.332387,127.416656,대전광역시 중구
대전광역시중구뿌리공원관광안내소,대전광역시,36.285427,127.388084,대전광역시 중구
대전광역시중구효문화마을관리원,대전광역시,36.285987,127.383415,대전광역시 중구
대전광역시중구보건지소,대전광역시,36.325571,127.421349,대전광역시 중구
