주차장명,관리기관명,위도,경도
원미공원2,경기도 부천시 시설관리공단,37.49784735,126.7978695
원미어울마당,경기도 부천시 시설관리공단,37.49662816,126.7870258
자연학습장,경기도 부천시 시설관리공단,37.50523336,126.8163659
호수공원1,경기도 부천시 시설관리공단,37.50244162,126.7452417
호수공원2,경기도 부천시 시설관리공단,37.50244162,126.7452417
미관광장 지하주차장,경기도 부천시 시설관리공단,37.50199376,126.7749368
송내파인푸르지오,경기도 부천시 시설관리공단,37.48495464,126.7553414
시청부설,경기도 부천시 시설관리공단,37.50358247,126.765337
소사종합시장 공영주차장,경기도 부천시 시설관리공단,37.47921099,126.7937321
오정동1호,경기도 부천시 시설관리공단,37.52774561,126.7872586
고리울 공영주차장,경기도 부천시 시설관리공단,37.52640384,126.8262468
고강본동(노외),경기도 부천시 시설관리공단,37.52428323,126.8252562
고강본동(고강초교 내),경기도 부천시 시설관리공단,37.52721222,126.8197557
운산노외 공영주차장,경기도 부천시 시설관리공단,37.53173506,126.8220076
청송노외,경기도 부천시 시설관리공단,37.51705232,126.8104142
제1공영주차장,경상북도 문경시청,36.5858615,128.1930069
제2공영주차장,경상북도 문경시청,36.5934291,128.2022495
제3공영주차장,경상북도 문경시청,36.5951452,128.2004769
제4공영주차장,경상북도 문경시청,36.5954288,128.2027699
제5공영주차장,경상북도 문경시청,36.6007154,128.2069506
제6공영주차장,경상북도 문경시청,36.6015127,128.2024171
제7공영주차장,경상북도 문경시청,36.5979485,128.2017773
제8공영주차장,경상북도 문경시청,36.5954288,128.1990166
제9공영주차장,경상북도 문경시청,36.5943148,128.1969621
제10공영주차장,경상북도 문경시청,36.5956317,128.2037731
제11공영주차장,경상북도 문경시청,36.5874068,128.1869627
제12공영주차장,경상북도 문경시청,36.6010307,128.2044086
제13공영주차장,경상북도 문경시청,36.5925009,128.1984371
제14공영주차장,경상북도 문경시청,36.5930083,128.1989447
제15공영주차장,경상북도 문경시청,36.5961199,128.2033921
제1주차장,경상북도 문경관광진흥공단,36.7591414,128.0768577
제2주차장,경상북도 문경관광진흥공단,36.7542387,128.0791295
제3주차장,경상북도 문경관광진흥공단,36.7527005,128.0816567
문화예술회관,경상북도 문경시청,36.5902332,128.1979911
문경시청,경상북도 문경시청,36.5868172,128.1870909
문경시의회,경상북도 문경시청,36.5900898,128.1964372
여성회관,경상북도 문경시청,36.5879112,128.1877059
영강문화센터,경상북도 문경시청,36.5973818,128.1984977
모전도서관,경상북도 문경시청,36.5866719,128.1860467
문경시보건소,경상북도 문경시 보건소,36.5961154,128.1975198
제1노상주차장,경상북도 문경시청,36.5949895,128.2012884
제2노상주차장,경상북도 문경시청,36.5949895,128.2012884
제3노상주차장,경상북도 문경시청,36.5949895,128.2012884
제4노상주차장,경상북도 문경시청,36.5949895,128.2012884
제5노상주차장,경상북도 문경시청,36.5995026,128.1961771
제6노상주차장,경상북도 문경시청,36.5995026,128.1961771
제7노상주차장,경상북도 문경시청,36.5898352,128.1931203
제8노상주차장,경상북도 문경시청,36.5898352,128.1931203
제9노상주차장,경상북도 문경시청,36.5898352,128.1931203
제10노상주차장,경상북도 문경시청,36.5912151,128.2024194
제11노상주차장,경상북도 문경시청,36.5916462,128.1973065
제12노상주차장,경상북도 문경시청,36.5984807,128.2031099
제13노상주차장,경상북도 문경시청,36.5998268,128.2003027
제14노상주차장,경상북도 문경시청,36.5998268,128.2003027
제15노상주차장,경상북도 문경시청,36.6002992,128.2040977
제16노상주차장,경상북도 문경시청,36.6002992,128.2040977
제17노상주차장,경상북도 문경시청,36.5975148,128.1991573
제18노상주차장,경상북도 문경시청,36.5975148,128.1991573
제19노상주차장,경상북도 문경시청,36.5975084,128.1988231
제20노상주차장,경상북도 문경시청,36.5927042,128.1937648
제21노상주차장,경상북도 문경시청,36.5904562,128.1838091
제22노상주차장,경상북도 문경시청,36.6024733,128.2025785
제23노상주차장,경상북도 문경시청,36.5853086,128.1856889
제24노상주차장,경상북도 문경시청,36.5867362,128.1891769
제25노상주차장,경상북도 문경시청,36.5930561,128.1975001
제26노상주차장,경상북도 문경시청,36.5977511,128.2011571
제27노상주차장,경상북도 문경시청,36.6042931,128.2051941
계림유료주차장,계림유료주차장,35.86997,128.593029
대광유료주차장,대광유료주차장,35.867472,128.606236
대양유료주차장,대양유료주차장,35.86688,128.57866
라이프유료주차장,라이프유료주차장,35.87437,128.598737
대명유료주차장,대명유료주차장,35.864078,128.602684
영광유료주차장,영광유료주차장,35.876144,128.584137
대보유료주차장,대보유료주차장,35.872616,128.593633
매일유료주차장,매일유료주차장,35.865782,128.599736
봉산유료주차장,봉산유료주차장,35.862147,128.597778
세화유료주차장,세화유료주차장,35.867613,128.590748
대연유료주차장,대연유료주차장,35.872828,128.598764
중앙유료주차장,중앙유료주차장,35.870833,128.60596
계산유료주차장,계산유료주차장,35.870019,128.585998
제일유료주차장,제일유료주차장,35.864318,128.594499
정호유료주차장,정호유료주차장,35.868744,128.599336
동인2가유료주차장,동인2가유료주차장,35.869971,128.606244
시민유료주차장,시민유료주차장,35.874772,128.593285
가창유료주차장,가창유료주차장,35.870673,128.603078
현대유료주차장,현대유료주차장,35.871301,128.597956
삼덕유료주차장,삼덕유료주차장,35.866317,128.602434
호성유료주차장,호성유료주차장,35.874447,128.591605
미성유료주차장,미성유료주차장,35.867883,128.593176
현대유료주차장,현대유료주차장,35.866271,128.600239
경북유료주차장,경북유료주차장,35.864538,128.602642
경일유료주차장,경일유료주차장,35.856007,128.603126
신원유료주차장,신원유료주차장,35.873184,128.590119
목천유료주차장,목천유료주차장,35.871667,128.60287
현대유료주차장,현대유료주차장,35.873013,128.582032
대일유료주차장,대일유료주차장,35.864375,128.602339
달성공원주변노상주차장,대구광역시 중구청,35.873621,128.57998
동부교육청부근노상주차장,대구광역시 중구청,35.864049,128.592431
허브스카이서편노상주차장,대구광역시 중구청,35.862282,128.591095
남산공영주차장,대구광역시 중구청,35.85876,128.588842
중구청 북편 외 1개소 노상주차장,대구광역시 중구청,35.871191,128.606303
농협공판장 동편 외 1개소 노상주차장,대구광역시 중구청,35.874649,128.599925
구 KT&G 주변 노상주차장,대구광역시 중구청,35.875595,128.585395
남산4동주민센터 부근 노상주차장,대구광역시 중구청,35.857903,128.580857
자동차부속골목 서편 노상주차장,대구광역시 중구청,35.857139,128.586597
중앙도서관 부근 노상주차장,대구광역시 중구청,35.867375,128.601658
봉비방 동북편 노상주차장,대구광역시 중구청,35.867294,128.611383
센트로팰리스 부근 노상주차장,대구광역시 중구청,35.86244,128.59997
대백프라자 주변 노상주차장,대구광역시 중구청,35.856725,128.604472
경대병원 부근 노상주차장,대구광역시 중구청,35.866258,128.605985
신명고 주변 외 1개소 노상주차장,대구광역시 중구청,35.869211,128.585945
북성공영주차장,대구광역시 중구청,35.875174,128.592031
대봉1동주민센터 주변 노상주차장,대구광역시 중구청,35.861621,128.604219
달성동 복개도로 주변 노상주차장,대구광역시 중구청,35.875668,128.580252
약령서문 동편 노상주차장,대구광역시 중구청,35.86955,128.590414
성내공영주차장,대구광역시 중구청,35.869834,128.601722
콘서트하우스 서편 노상주차장,대구광역시 중구청,35.876627,128.591237
교동공영주차장,대구광역시 중구청,35.8739,128.598683
남산향수길공영주차장,대구광역시 중구청,35.863148,128.587112
김광석길공영주차장,대구광역시 중구청,35.863148,128.587112
중앙로관광버스전용주차장,대구광역시 중구청,35.873529,128.59489
GS타임즈유료주차장,GS타임즈유료주차장,35.867687,128.602098
ZD유료주차장,ZD유료주차장,35.866826,128.596061
건영유료주차장,건영유료주차장,35.871772,128.579693
계산문화관유료주차장,계산문화관유료주차장,35.867673,128.588305
계성유료주차장,계성유료주차장,35.868264,128.581741
남산유료주차장,남산유료주차장,35.865023,128.589197
뉴대구유료주차장,뉴대구유료주차장,35.867054,128.609621
달성빌딩유료주차장,달성빌딩유료주차장,35.873447,128.580732
대구유료주차장,대구유료주차장,35.864431,128.593948
대본유료주차장,대본유료주차장,35.874925,128.587195
동산유료주차장,동산유료주차장,35.866529,128.576165
동성로중앙유료주차장,동성로중앙유료주차장,35.870226,128.597331
동아유료주차장,동아유료주차장,35.872062,128.596993
명성유료주차장,명성유료주차장,35.871663,128.593169
바다유료주차장,바다유료주차장,35.869263,128.588856
삼덕2유료주차장,삼덕2유료주차장,35.866214,128.599166
삼덕유료주차장,삼덕유료주차장,35.866924,128.59783
새종로유료주차장,새종로유료주차장,35.868434,128.593234
승리유료주차장,승리유료주차장,35.875125,128.592746
신동영유료주차장,신동영유료주차장,35.874585,128.593922
신유료주차장,신유료주차장,35.86898,128.590851
약령시유료주차장,약령시유료주차장,35.867405,128.589166
약령시회관유료주차장,약령시회관유료주차장,35.868638,128.589557
오경유료주차장,오경유료주차장,35.866262,128.576874
오토헨즈유료주차장,오토헨즈유료주차장,35.872833,128.582535
종로유료주차장,종로유료주차장,35.870478,128.593118
중앙시네마유료주차장,중앙시네마유료주차장,35.869157,128.592664
중앙유료주차장,중앙유료주차장,35.871232,128.591378
태능유료주차장,태능유료주차장,35.874522,128.58681
한성유료주차장,한성유료주차장,35.870368,128.59069
한일유료주차장,한일유료주차장,35.873174,128.581364
한일유료주차장,한일유료주차장,35.861129,128.599656
해주유료주차장,해주유료주차장,35.871011,128.59735
동성로유료주차장,동성로유료주차장,35.871255,128.596973
종로유료주차장,종로유료주차장,35.869525,128.591967
향촌유료주차장,향촌유료주차장,35.873165,128.593764
중구주차장,중구주차장,35.869525,128.591967
동산유료주차장,동산유료주차장,35.869165,128.585611
동영유료주차장,동영유료주차장,35.869843,128.593353
덕영유료주차장,덕영유료주차장,35.871486,128.586144
영신유료주차장,영신유료주차장,35.876144,128.584137
평화유료주차장,평화유료주차장,35.873195,128.591628
도경유료주차장,도경유료주차장,35.866233,128.601033
대구유료주차장,대구유료주차장,35.864392,128.596336
동인유료주차장,동인유료주차장,35.870935,128.604291
대호유료주차장,대호유료주차장,35.869468,128.586858
창조유료주차장,창조유료주차장,35.864643,128.59416
